directory,log_path,dataset,raw_config,canonical_config,seed,avg_acc1,task_count,expected_task_count,complete,eligible_method,source_priority,debug_priority,sha256,size_bytes,selected,exclusion_reason
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antGlobal_nceGlobal,antB0.5_nceA1_antM0.5_antGlobal,s1994,79.18,10,10,True,True,1,0,abda2649cc4fa4b93d2e9158d77a80bcdf26ef72f49f9950ed28b9b6fafae929,10887,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antGlobal_nceGlobal,antB0.5_nceA1_antM0.5_antGlobal,s1995,79.22,10,10,True,True,1,0,1c282219b54536fe088b3a33e26a7cbd9f0d47afe71e75e03b191ba38930704f,10890,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1993,79.19,10,10,True,True,2,0,5dfcb8417aef50ce0b4ad37c4247b67f13d399d700df6955e76df9b7d246cd90,11083,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1994,79.07,10,10,True,True,2,0,8df3c6701fe67c5151dfbf37610af08200c5eb7eb7089078019e78e17b8acd36,11083,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1995,78.65,10,10,True,True,2,0,6c15a66cfe163454e94f954dd2836025ac3859e79f15d078b7ad65d1dcacbdeb,11085,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antGlobal_nceLocal,antB0.5_nceA1_antM0.5_antGlobal,s1994,79.19,10,10,True,True,2,0,c606ffc6121369ac22f5ed1e47fa1d758b88e55aea44f7bcab630cefa724ecd9,10889,False,lower_priority_equivalent_run
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antGlobal_nceLocal,antB0.5_nceA1_antM0.5_antGlobal,s1995,79.2,10,10,True,True,2,0,e95e9a99e498acb31eda9a9f689c3af84489bedbdf767b2ca162a568e6bcb96c,10889,False,lower_priority_equivalent_run
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached_s1996,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached_s1996/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1996,79.01,10,10,True,True,1,0,cf62788a00a7614679ee3dcd7dca89ef6267e9fe251d1b3626960f9123c6ee69,10891,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached_s1997,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached_s1997/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1997,78.72,10,10,True,True,1,0,ec701ca0b24c73e9c1e99c3485eb9037a599f519d61ee8072ec055e5ab9a826d,10889,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceGlobal,antB0.5_nceA1_antM0.5_antLocal,s1994,78.96,10,10,True,True,1,0,17297a24acb96c2ee5c7489fa4c7f72a3e45a24b975824e1d2cbc1ace292731e,10891,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceGlobal,antB0.5_nceA1_antM0.5_antLocal,s1995,78.81,10,10,True,True,1,0,c4d47c9a69d7f58a9c39c68fc2c902ceac9fa44ecde9f883e9c1bd5d14ae6d33,10892,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antLocal_avgK10,s1993,78.99,10,10,True,True,2,0,75836a73b6ded2ed22cc23d58111464056ecb46f736ef28e3be3cc10e2336612,10887,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antLocal_avgK10,s1994,79.0,10,10,True,True,2,0,6f271f2ac815b58a5358f633a96785268e40e0f2beb775002af2435340b3f0c4,10885,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antLocal_avgK10,s1995,78.87,10,10,True,True,2,0,d3565289167c6c21378f1af3cd8b35f00fd1a2ffea2e97b6656f47b3b9f8abd7,10889,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antLocal_avgK3,s1993,78.94,10,10,True,True,2,0,3060e06d6187c627a7321eeb7932040f99ad262f4288408c5d1c6e9c810bd107,10887,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antLocal_avgK3,s1994,79.09,10,10,True,True,2,0,5d4c9bd4615fe4557f510af0372d950215acb9d4179d2cba8fbd99db6dc853b1,10890,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antLocal_avgK3,s1995,78.91,10,10,True,True,2,0,09ba89b50b8afa7dad1d5f2f31d57a6257fbb952342fba720ab3284b97b8a759,10891,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antLocal_avgK5,s1993,78.87,10,10,True,True,2,0,cb4e3bde86a4db31b2b5f662e3d6d1eeafe97ac9b50e32e997b3bf974e304d00,10888,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antLocal_avgK5,s1994,79.04,10,10,True,True,2,0,0f60b5c3e7a5f97d7969daf3505e8c7bcf15a6bea19f88b0a3d0b63f3c0f29f3,10887,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antLocal_avgK5,s1995,78.97,10,10,True,True,2,0,a00b1cb7196e78e77d1c56ed2b881191af219f1493489a5f86ebd28a2ff345c5,10890,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1993,79.08,10,10,True,True,2,0,1f922c2e88ccd46491eba3cafdb03dfbaa15aac72087a31b29e93d19c274bbbb,11086,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1994,78.87,10,10,True,True,2,0,3916ed88a499994517b62cc18806e077b2f992c217b87d1d9c6f03f9f9cd0950,11081,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1995,79.14,10,10,True,True,2,0,aabcda575e0a5615246bd32873ae2a3d7ee5438e142faa2c07995216fd1a7793,11089,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antLocal_sbsQ0.20S0.2,s1993,79.19,10,10,True,False,2,0,39de1f45de09a2e2ced579ad99964d2826269552415bda23acd9f4ec6b4fdfa9,10890,False,method_not_in_analysis
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antLocal_sbsQ0.20S0.2,s1994,78.94,10,10,True,False,2,0,2d2af128db8fbc0e5545f6fc7d74f5a40018e2e0c075dacec1ef99e79ad8c79b,10889,False,method_not_in_analysis
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antLocal_sbsQ0.20S0.2,s1995,78.5,10,10,True,False,2,0,7d8c5192ce9256a02a6739b303019c1ce1242c5ded94705d6d328af883b509c1,10890,False,method_not_in_analysis
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached_s1997,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached_s1997/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1997,79.22,10,10,True,True,1,0,b9fbdc949a25f2a1baed45db6a30e345f7b48c478671907e7d088ab82420a374,10891,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1993,79.04,10,10,True,True,2,0,d5635fb191813e7b6ce0017ddc008670b4df7316eb48774496c1a73e68c96527,11087,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1994,79.38,10,10,True,True,2,0,1d72f2e41bc8cba78fdde2ae1572cdeb49669ba391980a98f1e61468a5a32a77,11087,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1995,79.08,10,10,True,True,2,0,0ab20d3b187679f53aeec01093d1645fc27d7b72592280c0f056ed37e5ed1f22,11088,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1993,79.18,10,10,True,True,2,0,dc885c331b1d25d90a86ddd5c089b2d269f38e68cfe5553a17b251b750588356,11084,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1994,79.27,10,10,True,True,2,0,9d9932f8b6c62eeff9963e554ad78e220fad611f3f69041236064079efc36a2c,11083,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1995,78.86,10,10,True,True,2,0,5a122fbe938346c6597c4e837fd46cfbfbc5ae58c114f9080cb385b6ea543075,11089,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached_s1996,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached_s1996/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1996,78.94,10,10,True,True,1,0,daa43851c11ed23429d57fc2cf8852737663210c43bf057d7b72beee91d8eb63,10889,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK10,s1993,78.85,10,10,True,True,2,0,ed23cea540c3606c10c28bc857095e26cc02cb9922a362801a44f8a3f8f28f07,10890,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK10,s1994,78.92,10,10,True,True,2,0,a05cc16d52fb03a6be5c1431e7a041ec3023c46e20512ab66274db343145e0ef,10889,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK10,s1995,78.85,10,10,True,True,2,0,c986a0fc6c4e14cef2a1e0ddbc51caca3b19daf9ad43ae35e385bc0d1b6ee061,10891,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK3_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK3_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK3,s1993,78.95,10,10,True,True,2,0,630aaa43e3ea66e3ad3c948e1b38277ef737fbe9bccd14ffa23eb57471847667,10888,False,incomplete_cross_dataset_seed_coverage
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK5,s1993,79.07,10,10,True,True,2,0,bf79a809cd5ff72ce3c56857a484766fbb83cca5bcfa196c8f943daa0e99f6ba,10887,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK5,s1994,79.16,10,10,True,True,2,0,ca21df5a4e0eeba97207f3b926270eed5638735544ff5c5b42984779d436c29c,10888,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK5,s1995,78.98,10,10,True,True,2,0,d198da8fe758149a334bb4680c447ed3b11014ac3012c54471aac553e9104a73,10889,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1993,79.01,10,10,True,True,2,0,47c2c5be1396be451beea164b9827b5c96feacceb913921e084bec3924f142fe,11083,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1994,79.13,10,10,True,True,2,0,536b0a572df4f81a1b3cb3da8667c3ca303b3db4fff1a87ce872ec415e970876,11083,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1995,79.67,10,10,True,True,2,0,d63260323fbe7c0455346fdc983fb70dcebd557a8576480ff407e22d83abd274,11089,True,
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1993,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1993/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antSymmetricFull_sbsQ0.20S0.2,s1993,78.86,10,10,True,False,2,0,065309e6567b09efd9edf0dcb95bf57fe97ef81a494a823f2c500dad64fbfd3f,10890,False,method_not_in_analysis
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1994,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1994/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antSymmetricFull_sbsQ0.20S0.2,s1994,78.98,10,10,True,False,2,0,330022aa0f919cc95961e4094e841e84b7df8a8a9022648eae87e7e25f3311e0,10890,False,method_not_in_analysis
exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1995,logs/exp_cifar100_10-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1995/exp_gistlog.log,cifar100_10-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antSymmetricFull_sbsQ0.20S0.2,s1995,78.29,10,10,True,False,2,0,933f78e3b675a3cd67e796116f4505ee3b3ca4f5715ecbc03bf9e7ab0a878fef,10892,False,method_not_in_analysis
exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1993,logs/exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1993/exp_gistlog.log,cifar100_10-10,antB0_nceA1_antGlobal_nceGlobal_avgK10,antB0_nceA1_baselineInfoNCE_avgK10,s1993,79.14,10,10,True,True,1,0,d4bf20e24fe1874133bda8dde8350d0bb6b88e45fe7f0ee259be29d832fc83d7,10888,True,
exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1994,logs/exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1994/exp_gistlog.log,cifar100_10-10,antB0_nceA1_antGlobal_nceGlobal_avgK10,antB0_nceA1_baselineInfoNCE_avgK10,s1994,78.99,10,10,True,True,1,0,a513f872264e8b41d94a908579a244cf1e16ada97badb7dceb1c32dcd578a119,10890,True,
exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1995,logs/exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1995/exp_gistlog.log,cifar100_10-10,antB0_nceA1_antGlobal_nceGlobal_avgK10,antB0_nceA1_baselineInfoNCE_avgK10,s1995,78.85,10,10,True,True,1,0,de495f71c9bc3e2457bebbd8aef1620356f8aa5d52f2ea80f76e3f346310d202,10891,True,
exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1993,logs/exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1993/exp_gistlog.log,cifar100_10-10,antB0_nceA1_antGlobal_nceGlobal_avgK3,antB0_nceA1_baselineInfoNCE_avgK3,s1993,79.25,10,10,True,True,1,0,50573a0d043bea3ef6b6ad0dcdd063fa1bd6e0be30e151bb4757db162ba3724c,10892,True,
exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1994,logs/exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1994/exp_gistlog.log,cifar100_10-10,antB0_nceA1_antGlobal_nceGlobal_avgK3,antB0_nceA1_baselineInfoNCE_avgK3,s1994,79.09,10,10,True,True,1,0,e5fd4e4b892b152a3def7971945a964716d9f074743619b8e3095de58a7a6589,10890,True,
exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1995,logs/exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1995/exp_gistlog.log,cifar100_10-10,antB0_nceA1_antGlobal_nceGlobal_avgK3,antB0_nceA1_baselineInfoNCE_avgK3,s1995,78.7,10,10,True,True,1,0,2e61bd1d2966849070605f09d7b38ba907e67c552658c2f23ee31c81cbf47b98,10889,True,
